state,county,march_case,april_case,may_case,june_case,july_case,march_death,april_death,may_death,june_death,july_death
MO,Ste. Genevieve,,7.0,12.0,20.0,45.0,,1.0,1.0,1.0,1.0
MO,Stoddard,2.0,19.0,79.0,137.0,205.0,0.0,0.0,5.0,8.0,9.0
MO,Stone,1.0,3.0,4.0,14.0,79.0,0.0,0.0,0.0,0.0,1.0
MO,Sullivan,,,57.0,110.0,132.0,,,0.0,0.0,0.0
MO,Taney,2.0,11.0,13.0,60.0,374.0,0.0,1.0,2.0,2.0,3.0
MO,Texas,,,1.0,4.0,31.0,,,0.0,0.0,0.0
MO,Unknown,11.0,,,,,0.0,,,,
MO,Vernon,,4.0,9.0,17.0,46.0,,0.0,0.0,0.0,0.0
MO,Warren,2.0,20.0,26.0,43.0,146.0,0.0,0.0,0.0,0.0,0.0
MO,Washington,,8.0,11.0,23.0,54.0,,1.0,1.0,1.0,1.0
MO,Wayne,,,,5.0,24.0,,,,0.0,0.0
MO,Webster,1.0,15.0,17.0,31.0,107.0,0.0,0.0,0.0,1.0,1.0
MO,Worth,,1.0,4.0,4.0,8.0,,0.0,0.0,0.0,0.0
MO,Wright,4.0,9.0,11.0,15.0,54.0,0.0,0.0,0.0,0.0,0.0
MS,Adams,8.0,133.0,196.0,263.0,552.0,0.0,8.0,15.0,18.0,23.0
MS,Alcorn,1.0,10.0,17.0,55.0,331.0,0.0,1.0,1.0,1.0,3.0
MS,Amite,4.0,29.0,60.0,81.0,192.0,1.0,0.0,1.0,2.0,4.0
MS,Attala,10.0,99.0,292.0,350.0,480.0,0.0,0.0,16.0,23.0,23.0
MS,Benton,4.0,11.0,15.0,27.0,115.0,0.0,0.0,0.0,0.0,0.0
MS,Bolivar,16.0,102.0,160.0,261.0,889.0,0.0,7.0,11.0,13.0,29.0
MS,Calhoun,3.0,50.0,64.0,119.0,364.0,0.0,3.0,4.0,4.0,8.0
MS,Carroll,1.0,38.0,117.0,157.0,237.0,0.0,1.0,11.0,11.0,11.0
MS,Chickasaw,12.0,68.0,133.0,254.0,413.0,0.0,7.0,12.0,18.0,19.0
MS,Choctaw,6.0,13.0,43.0,71.0,120.0,0.0,1.0,2.0,4.0,4.0
MS,Claiborne,1.0,22.0,111.0,228.0,390.0,0.0,0.0,2.0,10.0,12.0
MS,Clarke,1.0,54.0,143.0,198.0,288.0,0.0,3.0,18.0,24.0,25.0
MS,Clay,4.0,40.0,112.0,240.0,360.0,0.0,2.0,4.0,10.0,13.0
MS,Coahoma,20.0,61.0,121.0,183.0,626.0,0.0,3.0,4.0,6.0,7.0
MS,Copiah,8.0,96.0,310.0,562.0,885.0,0.0,1.0,4.0,14.0,23.0
MS,Covington,2.0,62.0,165.0,290.0,569.0,0.0,0.0,2.0,5.0,10.0
MS,DeSoto,77.0,282.0,533.0,1311.0,3062.0,1.0,4.0,7.0,15.0,26.0
MS,Forrest,21.0,207.0,553.0,798.0,1540.0,0.0,12.0,38.0,42.0,50.0
MS,Franklin,3.0,16.0,28.0,38.0,101.0,0.0,1.0,2.0,2.0,3.0
MS,George,3.0,13.0,25.0,73.0,517.0,0.0,1.0,1.0,3.0,5.0
MS,Greene,,5.0,12.0,91.0,219.0,,1.0,1.0,7.0,10.0
MS,Grenada,3.0,28.0,89.0,367.0,789.0,0.0,0.0,3.0,5.0,19.0
MS,Hancock,15.0,62.0,90.0,120.0,310.0,1.0,5.0,11.0,13.0,14.0
MS,Harrison,44.0,174.0,257.0,719.0,1982.0,1.0,6.0,7.0,8.0,29.0
MS,Hinds,74.0,470.0,999.0,2111.0,5001.0,0.0,8.0,25.0,39.0,97.0
MS,Holmes,14.0,133.0,397.0,520.0,809.0,1.0,5.0,28.0,40.0,45.0
MS,Humphreys,2.0,23.0,60.0,120.0,257.0,0.0,3.0,7.0,9.0,11.0
MS,Issaquena,,,,6.0,20.0,,,,1.0,1.0
MS,Itawamba,3.0,57.0,87.0,122.0,288.0,0.0,3.0,7.0,8.0,9.0
MS,Jackson,39.0,259.0,305.0,505.0,1820.0,0.0,6.0,13.0,16.0,34.0
MS,Jasper,,42.0,157.0,245.0,360.0,,1.0,4.0,6.0,8.0
MS,Jefferson,1.0,18.0,42.0,84.0,185.0,0.0,0.0,1.0,3.0,5.0
MS,Jefferson Davis,,32.0,77.0,103.0,190.0,,1.0,2.0,4.0,5.0
MS,Jones,6.0,143.0,598.0,1061.0,1674.0,0.0,1.0,25.0,49.0,57.0
MS,Kemper,1.0,57.0,144.0,174.0,222.0,0.0,2.0,11.0,13.0,15.0
MS,Lafayette,14.0,89.0,131.0,339.0,821.0,0.0,3.0,4.0,4.0,6.0
MS,Lamar,4.0,103.0,235.0,407.0,1063.0,0.0,2.0,5.0,7.0,12.0
MS,Lauderdale,23.0,349.0,735.0,879.0,1281.0,0.0,20.0,61.0,78.0,88.0
MS,Lawrence,5.0,45.0,102.0,154.0,297.0,0.0,0.0,1.0,1.0,4.0
MS,Leake,5.0,204.0,421.0,547.0,740.0,0.0,2.0,12.0,19.0,25.0
MS,Lee,23.0,69.0,149.0,477.0,1115.0,1.0,4.0,6.0,16.0,28.0
MS,Leflore,18.0,148.0,258.0,469.0,791.0,1.0,17.0,31.0,48.0,59.0
MS,Lincoln,11.0,141.0,256.0,434.0,716.0,0.0,10.0,28.0,34.0,38.0
MS,Lowndes,10.0,54.0,211.0,444.0,922.0,0.0,2.0,9.0,11.0,26.0
MS,Madison,38.0,229.0,720.0,1206.0,2211.0,0.0,8.0,23.0,34.0,50.0
MS,Marion,4.0,72.0,115.0,240.0,569.0,0.0,6.0,9.0,11.0,16.0
MS,Marshall,13.0,43.0,83.0,196.0,526.0,0.0,2.0,3.0,3.0,8.0
MS,Monroe,5.0,157.0,255.0,355.0,649.0,0.0,14.0,25.0,29.0,49.0
MS,Montgomery,7.0,28.0,83.0,116.0,266.0,0.0,1.0,1.0,2.0,3.0
MS,Neshoba,4.0,187.0,630.0,952.0,1167.0,0.0,3.0,38.0,68.0,85.0
MS,Newton,2.0,81.0,271.0,329.0,509.0,0.0,0.0,4.0,9.0,11.0
MS,Noxubee,3.0,66.0,185.0,245.0,403.0,0.0,0.0,6.0,8.0,10.0
MS,Oktibbeha,15.0,51.0,235.0,483.0,1024.0,0.0,3.0,12.0,24.0,31.0
MS,Panola,6.0,39.0,70.0,254.0,867.0,0.0,2.0,3.0,6.0,11.0
MS,Pearl River,27.0,163.0,209.0,239.0,462.0,0.0,19.0,31.0,32.0,35.0
MS,Perry,3.0,27.0,50.0,59.0,205.0,1.0,1.0,3.0,4.0,7.0
MS,Pike,16.0,148.0,202.0,356.0,803.0,0.0,7.0,11.0,12.0,30.0
MS,Pontotoc,5.0,18.0,32.0,231.0,673.0,0.0,2.0,3.0,4.0,6.0
MS,Prentiss,4.0,32.0,52.0,97.0,307.0,0.0,1.0,3.0,3.0,6.0
MS,Quitman,4.0,14.0,26.0,67.0,204.0,0.0,0.0,0.0,0.0,1.0
MS,Rankin,37.0,186.0,421.0,816.0,2048.0,1.0,5.0,7.0,12.0,27.0
MS,Scott,9.0,316.0,650.0,742.0,944.0,0.0,0.0,12.0,15.0,17.0
MS,Sharkey,1.0,5.0,7.0,24.0,136.0,0.0,0.0,0.0,0.0,1.0
MS,Simpson,2.0,46.0,101.0,218.0,685.0,0.0,0.0,0.0,3.0,17.0
MS,Smith,1.0,74.0,150.0,204.0,366.0,0.0,4.0,11.0,11.0,12.0
MS,Stone,,22.0,30.0,51.0,138.0,,0.0,0.0,1.0,3.0
MS,Sunflower,11.0,53.0,81.0,280.0,873.0,1.0,2.0,3.0,6.0,20.0
MS,Tallahatchie,2.0,11.0,27.0,94.0,395.0,0.0,1.0,1.0,3.0,9.0
MS,Tate,11.0,41.0,89.0,245.0,594.0,0.0,0.0,1.0,7.0,21.0
MS,Tippah,23.0,54.0,73.0,121.0,269.0,2.0,7.0,11.0,11.0,12.0
MS,Tishomingo,,7.0,32.0,65.0,293.0,,0.0,0.0,1.0,3.0
MS,Tunica,12.0,35.0,54.0,89.0,224.0,1.0,1.0,3.0,3.0,5.0
MS,Union,3.0,17.0,83.0,172.0,467.0,0.0,1.0,5.0,9.0,13.0
MS,Walthall,5.0,31.0,55.0,169.0,420.0,0.0,0.0,0.0,4.0,17.0
MS,Warren,1.0,68.0,171.0,425.0,930.0,0.0,2.0,9.0,17.0,24.0
MS,Washington,18.0,77.0,168.0,465.0,1389.0,0.0,3.0,7.0,9.0,28.0
MS,Wayne,,23.0,177.0,515.0,717.0,,0.0,1.0,11.0,21.0
MS,Webster,5.0,18.0,69.0,123.0,176.0,1.0,1.0,1.0,10.0,12.0
MS,Wilkinson,13.0,69.0,88.0,89.0,173.0,2.0,7.0,9.0,9.0,12.0
MS,Winston,6.0,42.0,112.0,240.0,544.0,0.0,0.0,1.0,5.0,14.0
MS,Yalobusha,5.0,19.0,90.0,152.0,303.0,0.0,0.0,5.0,7.0,10.0
MS,Yazoo,7.0,135.0,273.0,467.0,747.0,0.0,1.0,4.0,6.0,11.0
MT,Beaverhead,,1.0,1.0,1.0,33.0,,0.0,0.0,0.0,0.0
MT,Big Horn,,3.0,28.0,74.0,301.0,,0.0,0.0,3.0,6.0
MT,Blaine,,,,,7.0,,,,,0.0
MT,Broadwater,3.0,4.0,4.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0
MT,Carbon,,6.0,6.0,20.0,50.0,,0.0,0.0,0.0,0.0
MT,Cascade,7.0,15.0,17.0,29.0,135.0,0.0,2.0,2.0,2.0,2.0
MT,Chouteau,,,,,3.0,,,,,0.0
MT,Custer,,,,27.0,52.0,,,,0.0,2.0
MT,Daniels,,,,,2.0,,,,,0.0
MT,Dawson,,,,8.0,14.0,,,,0.0,0.0
MT,Deer Lodge,3.0,3.0,3.0,4.0,20.0,0.0,0.0,0.0,0.0,0.0
MT,Fallon,,,,,2.0,,,,,0.0
MT,Fergus,,,,2.0,6.0,,,,0.0,0.0
MT,Flathead,9.0,37.0,37.0,58.0,220.0,0.0,2.0,2.0,2.0,2.0
MT,Gallatin,69.0,146.0,151.0,263.0,841.0,0.0,1.0,1.0,1.0,2.0
MT,Garfield,,,,,12.0,,,,,0.0
MT,Glacier,,6.0,6.0,18.0,52.0,,0.0,0.0,0.0,1.0
MT,Golden Valley,,3.0,3.0,3.0,3.0,,0.0,0.0,0.0,0.0
MT,Granite,,,,3.0,6.0,,,,0.0,0.0
MT,Hill,1.0,1.0,1.0,1.0,43.0,0.0,0.0,0.0,0.0,0.0
MT,Jefferson,2.0,2.0,3.0,4.0,21.0,0.0,0.0,0.0,0.0,0.0
MT,Judith Basin,,,,,3.0,,,,,0.0
MT,Lake,3.0,5.0,5.0,17.0,160.0,0.0,0.0,0.0,0.0,1.0
MT,Lewis and Clark,11.0,16.0,16.0,26.0,119.0,0.0,0.0,0.0,0.0,1.0
MT,Liberty,,1.0,1.0,1.0,1.0,,0.0,0.0,0.0,0.0
MT,Lincoln,4.0,7.0,7.0,8.0,60.0,1.0,1.0,1.0,1.0,2.0
MT,Madison,4.0,8.0,8.0,8.0,69.0,1.0,1.0,1.0,1.0,1.0
MT,McCone,,,,,1.0,,,,,0.0
MT,Meagher,1.0,1.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0
MT,Missoula,12.0,39.0,40.0,86.0,241.0,0.0,1.0,1.0,1.0,1.0
MT,Musselshell,,1.0,1.0,1.0,2.0,,0.0,0.0,0.0,0.0
MT,Park,3.0,8.0,8.0,11.0,47.0,0.0,0.0,0.0,0.0,0.0
MT,Pondera,,2.0,2.0,2.0,9.0,,0.0,0.0,0.0,0.0
MT,Powder River,,,,,1.0,,,,,0.0
MT,Powell,,,,,2.0,,,,,0.0
MT,Ravalli,1.0,5.0,13.0,27.0,64.0,0.0,0.0,0.0,0.0,1.0
MT,Richland,,3.0,3.0,12.0,45.0,,0.0,0.0,0.0,0.0
MT,Roosevelt,1.0,7.0,7.0,7.0,17.0,0.0,0.0,0.0,0.0,0.0
MT,Rosebud,,,,9.0,20.0,,,,1.0,1.0
MT,Sanders,,,,,9.0,,,,,0.0
MT,Sheridan,,,,,3.0,,,,,0.0
MT,Silver Bow,9.0,11.0,11.0,14.0,51.0,0.0,0.0,0.0,0.0,0.0
MT,Stillwater,,1.0,1.0,5.0,18.0,,0.0,0.0,0.0,0.0
MT,Sweet Grass,,,,,4.0,,,,,1.0
MT,Teton,,,,,15.0,,,,,0.0
MT,Toole,6.0,29.0,29.0,31.0,31.0,2.0,6.0,6.0,6.0,6.0
MT,Treasure,,,,2.0,2.0,,,,0.0,0.0
MT,Valley,,,,3.0,11.0,,,,0.0,0.0
MT,Wheatland,,1.0,1.0,1.0,3.0,,0.0,0.0,0.0,0.0
MT,Wibaux,,,,,1.0,,,,,0.0
MT,Yellowstone,28.0,80.0,91.0,174.0,983.0,0.0,2.0,3.0,4.0,25.0
NC,Alamance,7.0,99.0,329.0,1121.0,2101.0,0.0,1.0,21.0,37.0,41.0
NC,Alexander,1.0,4.0,33.0,91.0,259.0,0.0,0.0,0.0,1.0,2.0
NC,Alleghany,2.0,3.0,15.0,31.0,66.0,0.0,0.0,0.0,0.0,0.0
NC,Anson,,25.0,64.0,128.0,298.0,,0.0,1.0,1.0,2.0
NC,Ashe,,5.0,36.0,54.0,107.0,,0.0,0.0,1.0,1.0
NC,Avery,,,2.0,12.0,75.0,,,0.0,0.0,0.0
NC,Beaufort,3.0,21.0,34.0,83.0,331.0,0.0,0.0,0.0,0.0,2.0
NC,Bertie,5.0,44.0,122.0,145.0,226.0,0.0,2.0,4.0,4.0,4.0
NC,Bladen,,21.0,100.0,371.0,563.0,,0.0,2.0,3.0,6.0
NC,Brunswick,13.0,43.0,103.0,522.0,1154.0,0.0,3.0,4.0,7.0,16.0
NC,Buncombe,20.0,63.0,323.0,591.0,1576.0,1.0,4.0,20.0,38.0,55.0
NC,Burke,5.0,102.0,390.0,1033.0,1514.0,0.0,8.0,14.0,20.0,25.0
NC,Cabarrus,38.0,296.0,478.0,1107.0,2316.0,1.0,11.0,21.0,28.0,41.0
NC,Caldwell,3.0,32.0,132.0,419.0,1066.0,0.0,0.0,3.0,4.0,9.0
NC,Camden,,1.0,3.0,28.0,55.0,,0.0,0.0,0.0,2.0
NC,Carteret,10.0,27.0,36.0,87.0,279.0,0.0,3.0,3.0,3.0,4.0
NC,Caswell,1.0,22.0,60.0,135.0,179.0,0.0,0.0,1.0,1.0,2.0
NC,Catawba,14.0,53.0,199.0,780.0,1829.0,0.0,1.0,5.0,12.0,24.0
NC,Chatham,14.0,316.0,630.0,950.0,1200.0,0.0,8.0,26.0,43.0,49.0
NC,Cherokee,7.0,16.0,20.0,34.0,219.0,0.0,1.0,1.0,1.0,3.0
NC,Chowan,,6.0,17.0,24.0,109.0,,0.0,0.0,0.0,1.0
NC,Clay,,5.0,5.0,10.0,56.0,,0.0,0.0,0.0,0.0
NC,Cleveland,5.0,47.0,89.0,297.0,936.0,0.0,2.0,2.0,4.0,13.0
NC,Columbus,2.0,139.0,327.0,521.0,799.0,0.0,9.0,26.0,38.0,44.0
NC,Craven,5.0,40.0,204.0,365.0,610.0,0.0,4.0,5.0,6.0,9.0
NC,Cumberland,15.0,238.0,682.0,1180.0,2560.0,0.0,7.0,17.0,41.0,50.0
NC,Currituck,1.0,5.0,13.0,19.0,70.0,0.0,0.0,0.0,0.0,0.0
NC,Dare,,11.0,22.0,57.0,260.0,,1.0,1.0,1.0,1.0
NC,Davidson,19.0,163.0,398.0,946.0,1606.0,0.0,7.0,13.0,15.0,17.0
NC,Davie,12.0,30.0,90.0,199.0,341.0,0.0,2.0,2.0,3.0,3.0
NC,Duplin,1.0,92.0,794.0,1468.0,1900.0,0.0,0.0,12.0,27.0,42.0
NC,Durham,106.0,728.0,1552.0,3807.0,5719.0,0.0,18.0,47.0,63.0,77.0
NC,Edgecombe,1.0,87.0,197.0,315.0,560.0,0.0,4.0,9.0,9.0,11.0
NC,Forsyth,39.0,219.0,1253.0,2996.0,4791.0,0.0,5.0,11.0,34.0,48.0
NC,Franklin,6.0,104.0,159.0,345.0,747.0,0.0,19.0,21.0,21.0,25.0
NC,Gaston,22.0,139.0,276.0,1083.0,2863.0,0.0,3.0,7.0,11.0,33.0
NC,Gates,,7.0,23.0,27.0,38.0,,0.0,1.0,2.0,2.0
NC,Graham,,2.0,2.0,9.0,23.0,,0.0,0.0,0.0,0.0
NC,Granville,7.0,136.0,294.0,798.0,1138.0,0.0,5.0,10.0,19.0,25.0
NC,Greene,3.0,16.0,77.0,173.0,287.0,0.0,0.0,2.0,2.0,3.0
NC,Guilford,44.0,381.0,1227.0,2812.0,5042.0,0.0,26.0,65.0,114.0,142.0
NC,Halifax,2.0,56.0,176.0,311.0,595.0,0.0,1.0,1.0,4.0,6.0
NC,Harnett,15.0,155.0,287.0,630.0,1074.0,1.0,7.0,27.0,30.0,36.0
NC,Haywood,,10.0,46.0,90.0,268.0,,0.0,0.0,0.0,2.0
NC,Henderson,16.0,177.0,338.0,610.0,1325.0,0.0,20.0,45.0,50.0,54.0
NC,Hertford,2.0,37.0,117.0,162.0,265.0,0.0,1.0,2.0,10.0,11.0
NC,Hoke,3.0,80.0,239.0,371.0,648.0,0.0,0.0,1.0,3.0,8.0
NC,Hyde,,1.0,1.0,11.0,37.0,,0.0,0.0,0.0,0.0
NC,Iredell,25.0,111.0,254.0,764.0,1605.0,0.0,5.0,5.0,7.0,16.0
NC,Jackson,,13.0,32.0,113.0,382.0,,0.0,1.0,1.0,3.0
NC,Johnston,11.0,150.0,440.0,1541.0,2899.0,1.0,12.0,21.0,32.0,44.0
NC,Jones,,14.0,26.0,35.0,55.0,,2.0,3.0,3.0,3.0
NC,Lee,2.0,156.0,432.0,823.0,1124.0,0.0,0.0,4.0,8.0,9.0
NC,Lenoir,3.0,65.0,215.0,368.0,511.0,0.0,3.0,7.0,11.0,11.0
NC,Lincoln,3.0,26.0,67.0,252.0,710.0,0.0,0.0,0.0,1.0,2.0
NC,Macon,,3.0,62.0,282.0,439.0,,1.0,1.0,1.0,2.0
NC,Madison,,1.0,3.0,12.0,36.0,,0.0,0.0,0.0,0.0
NC,Martin,,16.0,70.0,131.0,235.0,,0.0,4.0,4.0,6.0
NC,McDowell,4.0,22.0,64.0,235.0,539.0,0.0,1.0,1.0,1.0,8.0
NC,Mecklenburg,382.0,1627.0,4028.0,11170.0,20261.0,1.0,49.0,88.0,150.0,202.0
NC,Mitchell,,5.0,12.0,32.0,73.0,,0.0,0.0,0.0,2.0
NC,Montgomery,3.0,33.0,123.0,309.0,563.0,0.0,1.0,4.0,7.0,13.0
NC,Moore,6.0,79.0,201.0,458.0,858.0,0.0,3.0,10.0,13.0,20.0
NC,Nash,4.0,90.0,201.0,469.0,963.0,0.0,3.0,4.0,6.0,10.0
NC,New Hanover,26.0,75.0,189.0,897.0,2254.0,0.0,3.0,5.0,5.0,18.0
NC,Northampton,26.0,82.0,147.0,181.0,270.0,0.0,4.0,14.0,15.0,16.0
NC,Onslow,6.0,45.0,108.0,284.0,820.0,0.0,1.0,2.0,3.0,10.0
NC,Orange,30.0,216.0,340.0,669.0,1250.0,0.0,16.0,40.0,41.0,45.0
NC,Pamlico,1.0,7.0,10.0,21.0,51.0,0.0,0.0,0.0,0.0,1.0
NC,Pasquotank,2.0,36.0,105.0,203.0,336.0,0.0,1.0,11.0,15.0,17.0
NC,Pender,,13.0,75.0,247.0,597.0,,0.0,1.0,1.0,3.0
NC,Perquimans,1.0,13.0,24.0,36.0,62.0,0.0,0.0,2.0,2.0,2.0
NC,Person,1.0,20.0,48.0,106.0,187.0,0.0,1.0,1.0,1.0,2.0
NC,Pitt,16.0,123.0,295.0,696.0,1639.0,0.0,2.0,2.0,6.0,11.0
NC,Polk,2.0,20.0,36.0,73.0,131.0,0.0,0.0,4.0,4.0,5.0
NC,Randolph,16.0,185.0,659.0,1174.0,1999.0,0.0,3.0,13.0,29.0,36.0
NC,Richmond,,47.0,163.0,278.0,468.0,,2.0,2.0,6.0,8.0
NC,Robeson,2.0,157.0,786.0,1236.0,2531.0,0.0,3.0,22.0,39.0,51.0
NC,Rockingham,,26.0,92.0,231.0,441.0,,2.0,2.0,2.0,3.0
NC,Rowan,18.0,381.0,640.0,1222.0,1966.0,1.0,22.0,37.0,43.0,50.0
NC,Rutherford,1.0,139.0,182.0,308.0,626.0,0.0,6.0,7.0,9.0,14.0
NC,Sampson,1.0,63.0,462.0,1040.0,1402.0,0.0,0.0,4.0,6.0,11.0
NC,Scotland,2.0,24.0,84.0,137.0,259.0,0.0,0.0,0.0,0.0,2.0
NC,Stanly,5.0,29.0,72.0,378.0,848.0,0.0,4.0,4.0,5.0,10.0
NC,Stokes,,11.0,66.0,125.0,239.0,,0.0,0.0,1.0,3.0
NC,Surry,2.0,13.0,201.0,470.0,832.0,0.0,0.0,2.0,2.0,7.0
NC,Swain,,3.0,13.0,51.0,99.0,,0.0,0.0,0.0,2.0
NC,Transylvania,3.0,7.0,13.0,22.0,116.0,0.0,0.0,0.0,1.0,1.0
NC,Tyrrell,,4.0,4.0,10.0,89.0,,0.0,0.0,0.0,1.0
NC,Union,38.0,240.0,439.0,1201.0,2671.0,0.0,9.0,20.0,25.0,39.0
NC,Vance,3.0,88.0,310.0,502.0,710.0,0.0,6.0,21.0,36.0,40.0
NC,Wake,166.0,821.0,1713.0,5178.0,10767.0,0.0,17.0,39.0,47.0,126.0
NC,Warren,,10.0,62.0,161.0,235.0,,0.0,2.0,5.0,6.0
NC,Washington,1.0,24.0,27.0,38.0,113.0,0.0,2.0,3.0,3.0,3.0
NC,Watauga,5.0,9.0,19.0,68.0,241.0,0.0,0.0,0.0,0.0,0.0
NC,Wayne,4.0,655.0,1112.0,1802.0,2262.0,0.0,10.0,20.0,26.0,37.0
NC,Wilkes,,33.0,494.0,576.0,721.0,,1.0,5.0,6.0,9.0
NC,Wilson,11.0,157.0,347.0,714.0,1354.0,0.0,6.0,10.0,18.0,32.0
NC,Yadkin,2.0,16.0,166.0,332.0,473.0,0.0,1.0,2.0,4.0,6.0
NC,Yancey,,,14.0,43.0,71.0,,,0.0,0.0,0.0
ND,Adams,,,,,2.0,,,,,0.0
ND,Barnes,2.0,4.0,4.0,19.0,31.0,0.0,0.0,0.0,0.0,0.0
ND,Benson,,,1.0,4.0,74.0,,,0.0,0.0,1.0
ND,Billings,,,,1.0,1.0,,,,0.0,0.0
ND,Bottineau,,,2.0,5.0,10.0,,,0.0,0.0,0.0
ND,Bowman,,1.0,1.0,1.0,6.0,,0.0,0.0,0.0,0.0
ND,Burke,,3.0,5.0,5.0,15.0,,0.0,0.0,0.0,0.0
ND,Burleigh,29.0,77.0,127.0,258.0,877.0,0.0,0.0,0.0,0.0,4.0
ND,Cass,23.0,513.0,1685.0,2245.0,2872.0,1.0,12.0,49.0,66.0,76.0
ND,Cavalier,,,,2.0,30.0,,,,0.0,0.0
ND,Dickey,,,,4.0,10.0,,,,0.0,0.0
ND,Divide,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
ND,Dunn,1.0,10.0,12.0,13.0,27.0,0.0,0.0,0.0,0.0,0.0
ND,Eddy,,1.0,4.0,5.0,13.0,,0.0,0.0,0.0,0.0
ND,Emmons,,1.0,4.0,4.0,15.0,,1.0,1.0,1.0,1.0
ND,Foster,1.0,1.0,1.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0
ND,Golden Valley,,,,,4.0,,,,,0.0
ND,Grand Forks,2.0,258.0,333.0,385.0,608.0,0.0,0.0,3.0,4.0,4.0
ND,Grant,,1.0,2.0,3.0,4.0,,0.0,0.0,0.0,0.0
ND,Griggs,,,1.0,2.0,21.0,,,0.0,0.0,0.0
ND,Hettinger,,,,1.0,6.0,,,,0.0,0.0
ND,Kidder,,,,2.0,10.0,,,,0.0,0.0
ND,LaMoure,,,,13.0,14.0,,,,0.0,0.0
ND,Logan,,,,,3.0,,,,,0.0
ND,McHenry,1.0,1.0,2.0,3.0,14.0,1.0,1.0,1.0,1.0,1.0
ND,McIntosh,1.0,1.0,1.0,2.0,16.0,0.0,0.0,0.0,0.0,1.0
ND,McKenzie,,13.0,17.0,27.0,73.0,,0.0,0.0,0.0,1.0
ND,McLean,2.0,3.0,7.0,11.0,30.0,0.0,0.0,0.0,0.0,0.0
ND,Mercer,,,5.0,6.0,20.0,,,0.0,0.0,0.0
ND,Morton,14.0,24.0,59.0,91.0,254.0,1.0,2.0,2.0,2.0,3.0
ND,Mountrail,4.0,35.0,39.0,50.0,108.0,0.0,0.0,0.0,0.0,1.0
ND,Nelson,,1.0,1.0,1.0,11.0,,0.0,0.0,0.0,0.0
ND,Oliver,1.0,1.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0
ND,Pembina,,3.0,6.0,9.0,27.0,,0.0,0.0,0.0,0.0
ND,Pierce,2.0,2.0,3.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0
ND,Ramsey,3.0,3.0,8.0,10.0,35.0,0.0,0.0,1.0,1.0,2.0
ND,Ransom,,1.0,8.0,17.0,26.0,,0.0,0.0,0.0,0.0
ND,Renville,,,3.0,5.0,9.0,,,0.0,0.0,0.0
ND,Richland,,7.0,22.0,41.0,82.0,,0.0,0.0,0.0,0.0
ND,Rolette,,1.0,6.0,10.0,22.0,,0.0,0.0,0.0,0.0
ND,Sargent,,1.0,3.0,6.0,9.0,,0.0,0.0,0.0,0.0
ND,Sheridan,,,,1.0,5.0,,,,0.0,0.0
ND,Sioux,1.0,1.0,2.0,24.0,57.0,0.0,0.0,0.0,0.0,0.0
ND,Slope,,3.0,3.0,3.0,3.0,,0.0,0.0,0.0,0.0
ND,Stark,11.0,49.0,61.0,73.0,166.0,0.0,2.0,2.0,2.0,3.0
ND,Steele,,,1.0,1.0,10.0,,,0.0,0.0,0.0
ND,Stutsman,,6.0,23.0,63.0,104.0,,0.0,0.0,1.0,2.0
ND,Towner,,,,,5.0,,,,,0.0
ND,Traill,,,12.0,17.0,42.0,,,0.0,0.0,0.0
ND,Unknown,,,3.0,9.0,4.0,,,3.0,9.0,4.0
ND,Walsh,1.0,7.0,13.0,23.0,94.0,0.0,0.0,0.0,0.0,0.0
ND,Ward,9.0,21.0,37.0,60.0,165.0,0.0,1.0,1.0,1.0,1.0
ND,Wells,,2.0,3.0,8.0,14.0,,0.0,0.0,0.0,0.0
ND,Williams,,10.0,25.0,32.0,220.0,,0.0,0.0,0.0,2.0
NE,Adams,3.0,164.0,270.0,294.0,336.0,0.0,2.0,11.0,11.0,11.0
NE,Antelope,1.0,2.0,8.0,9.0,18.0,0.0,0.0,0.0,1.0,1.0
NE,Banner,,,,1.0,2.0,,,,0.0,0.0
NE,Boone,,,6.0,7.0,7.0,,,0.0,0.0,0.0
NE,Box Butte,,1.0,2.0,3.0,10.0,,0.0,0.0,0.0,0.0
NE,Boyd,,,,1.0,1.0,,,,0.0,0.0
NE,Buffalo,6.0,101.0,156.0,184.0,319.0,0.0,1.0,1.0,1.0,1.0
NE,Burt,,3.0,9.0,14.0,18.0,,0.0,0.0,0.0,0.0
NE,Butler,,4.0,48.0,51.0,54.0,,0.0,0.0,0.0,0.0
NE,Cass,2.0,5.0,47.0,66.0,152.0,0.0,0.0,0.0,1.0,1.0
NE,Cedar,,4.0,8.0,17.0,21.0,,0.0,0.0,0.0,0.0
NE,Chase,,,1.0,1.0,4.0,,,0.0,0.0,0.0
NE,Cherry,,1.0,1.0,1.0,4.0,,0.0,0.0,0.0,0.0
NE,Cheyenne,,6.0,9.0,19.0,25.0,,0.0,0.0,0.0,0.0
NE,Clay,,9.0,24.0,27.0,46.0,,0.0,0.0,0.0,0.0
NE,Colfax,,69.0,612.0,668.0,692.0,,0.0,4.0,4.0,4.0
